R-MMU-2029471	C00416	n/a
R-MMU-2029471	Pld1	n/a
R-MMU-2029471	Pld2	n/a
R-MMU-2029471	Pld3	n/a
R-MMU-2029475	C00157	n/a
R-MMU-2029475	Pla2g6	n/a
R-MMU-203567	C00154	n/a
R-MMU-203567	Zdhhc21	n/a
R-MMU-203613	C00032	n/a
R-MMU-203613	C00061	-0.1
R-MMU-203613	C00249	-0.1
R-MMU-203613	C00272	n/a
R-MMU-203613	Lypla1	n/a
R-MMU-203797	Dusp3	n/a
R-MMU-203797	Dusp4	n/a
R-MMU-203797	Dusp6	n/a
R-MMU-203797	Dusp7	n/a
R-MMU-203797	Mapk1	n/a
R-MMU-203797	Mapk3	n/a
R-MMU-203797	Mapk7	n/a
R-MMU-203797	Vrk3	n/a
R-MMU-203946	C00022	n/a
R-MMU-203946	C00024	n/a
R-MMU-203946	C00068	n/a
R-MMU-203946	Dlat	n/a
R-MMU-203946	Dld	n/a
R-MMU-203946	Pdha1	n/a
R-MMU-203946	Pdha2	n/a
R-MMU-203946	Pdhb	n/a
R-MMU-203946	Pdhx	n/a
R-MMU-203946	Pdk1	n/a
R-MMU-203946	Pdk2	n/a
R-MMU-203946	Pdk3	n/a
R-MMU-203946	Pdk4	n/a
R-MMU-203946	Ppard	n/a
R-MMU-203946	Rxra	n/a
R-MMU-203973	Cd59a	n/a
R-MMU-203973	Cnih1	n/a
R-MMU-203973	Cnih2	n/a
R-MMU-203973	Col7a1	n/a
R-MMU-203973	Ctsc	n/a
R-MMU-203973	Ctsz	n/a
R-MMU-203973	F8	n/a
R-MMU-203973	Folr1	n/a
R-MMU-203973	Gosr2	n/a
R-MMU-203973	Lman1	n/a
R-MMU-203973	Lman2	n/a
R-MMU-203973	Lman2l	n/a
R-MMU-203973	Mcfd2	n/a
R-MMU-203973	Sar1b	n/a
R-MMU-203973	Sec13	n/a
R-MMU-203973	Sec16a	n/a
R-MMU-203973	Sec22a	n/a
R-MMU-203973	Sec22b	n/a
R-MMU-203973	Sec22c	n/a
R-MMU-203973	Sec23a	n/a
R-MMU-203973	Sec23ip	n/a
R-MMU-203973	Sec24a	n/a
R-MMU-203973	Sec24b	n/a
R-MMU-203973	Sec24c	n/a
R-MMU-203973	Sec24d	n/a
R-MMU-203973	Sec31a	n/a
R-MMU-203973	Stx5a	n/a
R-MMU-203973	Tfg	n/a
R-MMU-203973	Tmed10	n/a
R-MMU-203973	Tmed2	n/a
R-MMU-203973	Ykt6	n/a
R-MMU-203977	Preb	n/a
R-MMU-203977	Sar1b	n/a
R-MMU-204169	C00068	n/a
R-MMU-204169	Dlat	n/a
R-MMU-204169	Dld	n/a
R-MMU-204169	Pdha1	n/a
R-MMU-204169	Pdha2	n/a
R-MMU-204169	Pdhb	n/a
R-MMU-204169	Pdhx	n/a
R-MMU-204169	Pdp1	n/a
R-MMU-204169	Pdp2	n/a
R-MMU-204169	Pdpr	n/a
R-MMU-2045911	C04637	n/a
R-MMU-2045911	C05981	n/a
R-MMU-2045911	Pik3cd	n/a
R-MMU-2045911	Pik3r1	n/a
R-MMU-2046083	C00083	n/a
R-MMU-2046083	Elovl2	n/a
R-MMU-2046083	Elovl5	n/a
R-MMU-2046084	Fads2	n/a
R-MMU-2046085	Acsl1	n/a
R-MMU-2046087	Abcd1	n/a
R-MMU-2046087	C01194	n/a
R-MMU-2046089	Fads1	n/a
R-MMU-2046090	C00083	n/a
R-MMU-2046090	Elovl2	n/a
R-MMU-204617	C00315	n/a
R-MMU-204617	Dhps	n/a
R-MMU-204617	Eif5a	n/a
R-MMU-204617	Eif5a2	n/a
R-MMU-2046285	Acan	n/a
R-MMU-2046285	St3gal2	n/a
R-MMU-2046285	St3gal3	n/a
R-MMU-2046285	St3gal4	n/a
R-MMU-204662	C00023	n/a
R-MMU-204662	Dohh	n/a
R-MMU-204662	Eif5a	n/a
R-MMU-204662	Eif5a2	n/a
R-MMU-205008	Itgb3bp	n/a
R-MMU-205008	Sqstm1	n/a
R-MMU-205039	Abr	n/a
R-MMU-205039	Akap13	n/a
R-MMU-205039	Arhgef1	n/a
R-MMU-205039	Arhgef10	n/a
R-MMU-205039	Arhgef10l	n/a
R-MMU-205039	Arhgef11	n/a
R-MMU-205039	Arhgef12	n/a
R-MMU-205039	Arhgef15	n/a
R-MMU-205039	Arhgef16	n/a
R-MMU-205039	Arhgef17	n/a
R-MMU-205039	Arhgef18	n/a
R-MMU-205039	Arhgef19	n/a
R-MMU-205039	Arhgef2	n/a
R-MMU-205039	Arhgef26	n/a
R-MMU-205039	Arhgef3	n/a
R-MMU-205039	Arhgef38	n/a
R-MMU-205039	Arhgef39	n/a
R-MMU-205039	Arhgef4	n/a
R-MMU-205039	Arhgef40	n/a
R-MMU-205039	Arhgef5	n/a
R-MMU-205039	Arhgef7	n/a
R-MMU-205039	Arhgef9	n/a
R-MMU-205039	Ect2	n/a
R-MMU-205039	Fgd1	n/a
R-MMU-205039	Fgd2	n/a
R-MMU-205039	Fgd4	n/a
R-MMU-205039	Gna13	n/a
R-MMU-205039	Itsn1	n/a
R-MMU-205039	Kalrn	n/a
R-MMU-205039	Mcf2	n/a
R-MMU-205039	Mcf2l	n/a
R-MMU-205039	Net1	n/a
R-MMU-205039	Plekhg2	n/a
R-MMU-205039	Plekhg5	n/a
R-MMU-205039	Prex1	n/a
R-MMU-205039	Rac1	n/a
R-MMU-205039	Sos1	n/a
R-MMU-205039	Sos2	n/a
R-MMU-205039	Tiam1	n/a
R-MMU-205039	Tiam2	n/a
R-MMU-205039	Trio	n/a
R-MMU-205039	Vav2	n/a
R-MMU-205060	Mapk8	n/a
R-MMU-205060	Traf6	n/a
R-MMU-205060	Zfp110	n/a
R-MMU-205075	Bad	n/a
R-MMU-205075	Bcl2l11	n/a
R-MMU-205075	Mapk8	n/a
R-MMU-205112	Aph1a	n/a
R-MMU-205112	Itgb3bp	n/a
R-MMU-205112	Ncstn	n/a
R-MMU-205112	Ngfr	n/a
R-MMU-205112	Psen1	n/a
R-MMU-205112	Psen2	n/a
R-MMU-205112	Psenen	n/a
R-MMU-205112	Traf6	n/a
R-MMU-205117	Casp2	n/a
R-MMU-205117	Casp3	n/a
R-MMU-205117	Ngfr	n/a
R-MMU-205118	Itgb3bp	n/a
R-MMU-205118	Traf6	n/a
R-MMU-205289	Kit	n/a
R-MMU-205289	Kitl	n/a
R-MMU-205289	Prkca	n/a
R-MMU-2065355	Ace	n/a
R-MMU-2065357	Atp6ap2	n/a
R-MMU-2066781	C00100	n/a
R-MMU-2066781	Scp2	n/a
R-MMU-2066788	Acaa1a	n/a
R-MMU-2066788	C00024	n/a
R-MMU-2076220	C04637	n/a
R-MMU-2076220	C05981	n/a
R-MMU-2076220	Grb2	n/a
R-MMU-2076220	Pik3cd	n/a
R-MMU-2076220	Pik3r1	n/a
R-MMU-2076419	Agrn	n/a
R-MMU-2076419	C00053	n/a
R-MMU-2076419	C00054	n/a
R-MMU-2076419	Gpc1	n/a
R-MMU-2076419	Gpc2	n/a
R-MMU-2076419	Gpc3	n/a
R-MMU-2076419	Gpc4	n/a
R-MMU-2076419	Gpc6	n/a
R-MMU-2076419	Hs6st1	n/a
R-MMU-2076419	Hs6st2	n/a
R-MMU-2076419	Hspg2	n/a
R-MMU-2076419	Sdc1	n/a
R-MMU-2076419	Sdc2	n/a
R-MMU-2076419	Sdc4	n/a
R-MMU-2076508	Agrn	n/a
R-MMU-2076508	C00053	n/a
R-MMU-2076508	C00054	n/a
R-MMU-2076508	Gpc1	n/a
R-MMU-2076508	Gpc2	n/a
R-MMU-2076508	Gpc3	n/a
R-MMU-2076508	Gpc4	n/a
R-MMU-2076508	Gpc6	n/a
R-MMU-2076508	Hs2st1	n/a
R-MMU-2076508	Hspg2	n/a
R-MMU-2076508	Sdc1	n/a
R-MMU-2076508	Sdc2	n/a
R-MMU-2076508	Sdc4	n/a
R-MMU-2076611	Agrn	n/a
R-MMU-2076611	C00053	n/a
R-MMU-2076611	C00054	n/a
R-MMU-2076611	Gpc1	n/a
R-MMU-2076611	Gpc2	n/a
R-MMU-2076611	Gpc3	n/a
R-MMU-2076611	Gpc4	n/a
R-MMU-2076611	Gpc6	n/a
R-MMU-2076611	Hs3st3b1	n/a
R-MMU-2076611	Hspg2	n/a
R-MMU-2076611	Sdc1	n/a
R-MMU-2076611	Sdc2	n/a
R-MMU-2076611	Sdc4	n/a
R-MMU-2089943	Stim1	n/a
R-MMU-2089943	Trpc1	n/a
R-MMU-209055	Ppm1a	n/a
R-MMU-209055	Smad2	n/a
R-MMU-209055	Smad3	n/a
R-MMU-209055	Smad4	n/a
R-MMU-209063	Btrc	n/a
R-MMU-209063	Cul1	n/a
R-MMU-209063	Nfkb1	n/a
R-MMU-209063	Nfkbia	n/a
R-MMU-209063	Rbx1	n/a
R-MMU-209063	Rela	n/a
R-MMU-209063	Skp1a	n/a
R-MMU-209087	Ikbkb	n/a
R-MMU-209087	Nfkbia	n/a
R-MMU-209096	Axin1	n/a
R-MMU-209096	Ctnnb1	n/a
R-MMU-209096	Ppp2cb	n/a
R-MMU-209096	Ppp2r1a	n/a
R-MMU-209096	Ppp2r5a	n/a
R-MMU-209285	Aph1a	n/a
R-MMU-209285	Ncstn	n/a
R-MMU-209285	Notch1	n/a
R-MMU-209285	Psen1	n/a
R-MMU-209285	Psen2	n/a
R-MMU-209285	Psenen	n/a
R-MMU-209329	Map2k4	n/a
R-MMU-209329	Map3k7	n/a
R-MMU-209329	Tab1	n/a
R-MMU-209329	Tab2	n/a
R-MMU-209859	C00643	n/a
R-MMU-209859	C00780	n/a
R-MMU-209859	Ddc	n/a
R-MMU-209910	C00708	n/a
R-MMU-209910	Slc5a5	n/a
R-MMU-210291	Fyn	n/a
R-MMU-210291	Lck	n/a
R-MMU-210291	Lyn	n/a
R-MMU-210291	Pecam1	n/a
R-MMU-210291	Src	n/a
R-MMU-210291	Yes1	n/a
R-MMU-210404	Arl6ip5	n/a
R-MMU-210404	C00025	n/a
R-MMU-210404	Slc1a1	n/a
R-MMU-210404	Slc1a3	n/a
R-MMU-210420	Cacna1a	n/a
R-MMU-210420	Cacna1b	n/a
R-MMU-210420	Cacnb1	n/a
R-MMU-210420	Cacnb3	n/a
R-MMU-210426	C00025	n/a
R-MMU-210426	Ppfia1	n/a
R-MMU-210426	Ppfia3	n/a
R-MMU-210426	Ppfia4	n/a
R-MMU-210426	Rab3a	n/a
R-MMU-210426	Stx1a	n/a
R-MMU-210426	Stxbp1	n/a
R-MMU-210426	Unc13b	n/a
R-MMU-210426	Vamp2	n/a
R-MMU-210430	C00025	n/a
R-MMU-210430	Ppfia1	n/a
R-MMU-210430	Ppfia3	n/a
R-MMU-210430	Ppfia4	n/a
R-MMU-210430	Rab3a	n/a
R-MMU-210430	Stx1a	n/a
R-MMU-210430	Stxbp1	n/a
R-MMU-210430	Unc13b	n/a
R-MMU-210430	Vamp2	n/a
R-MMU-210439	C00025	n/a
R-MMU-210439	Slc1a3	n/a
R-MMU-210444	C00025	n/a
R-MMU-210444	Rab3a	n/a
R-MMU-210444	Vamp2	n/a
R-MMU-210637	Ptpn2	n/a
R-MMU-210637	Stat5a	n/a
R-MMU-210644	Ptpn1	n/a
R-MMU-210644	Stat5a	n/a
R-MMU-210977	Grb2	n/a
R-MMU-210977	Hras	n/a
R-MMU-210977	Kras	n/a
R-MMU-210977	Nras	n/a
R-MMU-210977	Sos1	n/a
R-MMU-210977	Tek	n/a
R-MMU-211119	Tek	n/a
R-MMU-211186	Casp3	n/a
R-MMU-211186	Dffa	n/a
R-MMU-211186	Dffb	n/a
R-MMU-211247	Dffb	n/a
R-MMU-211247	Hist1h1a	n/a
R-MMU-211247	Hist1h1b	n/a
R-MMU-211247	Hist1h1c	n/a
R-MMU-211247	Hist1h1d	n/a
R-MMU-211247	Hist1h1e	n/a
R-MMU-211247	Hmgb2	n/a
R-MMU-211873	C02165	n/a
R-MMU-211873	Cyp4f13	n/a
R-MMU-211873	Cyp4f16	n/a
R-MMU-211873	Cyp4f17	n/a
R-MMU-211873	Cyp4f39	n/a
R-MMU-211874	C00777	n/a
R-MMU-211874	Cyp2s1	n/a
R-MMU-211881	C05851	n/a
R-MMU-211881	Cyp2b23	n/a
R-MMU-211881	Cyp2j13	n/a
R-MMU-211881	Cyp2j6	n/a
R-MMU-211881	Cyp2j9	n/a
R-MMU-211904	Cyp4f13	n/a
R-MMU-211904	Cyp4f16	n/a
R-MMU-211904	Cyp4f17	n/a
R-MMU-211910	C07394	n/a
R-MMU-211910	Cyp2b23	n/a
R-MMU-211910	Cyp2s1	n/a
R-MMU-211924	Cyp4f13	n/a
R-MMU-211924	Cyp4f16	n/a
R-MMU-211924	Cyp4f17	n/a
R-MMU-211924	Cyp4f39	n/a
R-MMU-211929	C07324	n/a
R-MMU-211929	Cyp2b23	n/a
R-MMU-211929	Cyp2s1	n/a
R-MMU-211962	Cyp4f13	n/a
R-MMU-211962	Cyp4f16	n/a
R-MMU-211962	Cyp4f17	n/a
R-MMU-211962	Cyp4f39	n/a
R-MMU-211966	Cyp2j13	n/a
R-MMU-211966	Cyp2j6	n/a
R-MMU-211966	Cyp2j9	n/a
R-MMU-211983	Cyp2b23	n/a
R-MMU-211983	Cyp2j13	n/a
R-MMU-211983	Cyp2j6	n/a
R-MMU-211983	Cyp2j9	n/a
R-MMU-211988	C07148	n/a
R-MMU-211988	Cyp2b23	n/a
R-MMU-211988	Cyp2s1	n/a
R-MMU-211991	C07643	n/a
R-MMU-211991	C07888	n/a
R-MMU-211991	Cyp2b23	n/a
R-MMU-211991	Cyp2j13	n/a
R-MMU-211991	Cyp2j6	n/a
R-MMU-211991	Cyp2j9	n/a
R-MMU-211991	Cyp2s1	n/a
R-MMU-212005	C08313	n/a
R-MMU-212005	Cyp2b23	n/a
R-MMU-212005	Cyp2j13	n/a
R-MMU-212005	Cyp2j6	n/a
R-MMU-212005	Cyp2j9	n/a
R-MMU-212005	Cyp2s1	n/a
R-MMU-212263	Aebp2	n/a
R-MMU-212263	C00019	n/a
R-MMU-212263	C00021	n/a
R-MMU-212263	Eed	n/a
R-MMU-212263	Ezh2	n/a
R-MMU-212263	H2afj	n/a
R-MMU-212263	H2afv	n/a
R-MMU-212263	H2afx	n/a
R-MMU-212263	H2afz	n/a
R-MMU-212263	H3f3a	n/a
R-MMU-212263	Hist1h2ac	n/a
R-MMU-212263	Hist1h2ba	n/a
R-MMU-212263	Hist1h2bb	n/a
R-MMU-212263	Hist1h2bc	n/a
R-MMU-212263	Hist1h2bk	n/a
R-MMU-212263	Hist1h4h	n/a
R-MMU-212263	Hist2h2ac	n/a
R-MMU-212263	Jarid2	n/a
R-MMU-212263	Mtf2	n/a
R-MMU-212263	Phf1	n/a
R-MMU-212263	Phf19	n/a
R-MMU-212263	Rbbp7	n/a
R-MMU-212263	Suz12	n/a
R-MMU-212269	C00019	n/a
R-MMU-212269	C00021	-0.1
R-MMU-212269	C02967	n/a
R-MMU-212269	Dnmt1	n/a
R-MMU-212269	Dnmt3a	-0.1
R-MMU-212269	Dnmt3b	-0.1
R-MMU-212269	Eed	n/a
R-MMU-212269	Ezh2	n/a
R-MMU-212269	H2afj	n/a
R-MMU-212269	H2afv	n/a
R-MMU-212269	H2afx	n/a
R-MMU-212269	H2afz	n/a
R-MMU-212269	H3f3a	n/a
R-MMU-212269	Hist1h2ac	n/a
R-MMU-212269	Hist1h2ba	n/a
R-MMU-212269	Hist1h2bb	n/a
R-MMU-212269	Hist1h2bc	n/a
R-MMU-212269	Hist1h2bk	n/a
R-MMU-212269	Hist1h4h	n/a
R-MMU-212269	Hist2h2ac	n/a
R-MMU-212269	Rbbp7	n/a
R-MMU-212269	Suz12	n/a
R-MMU-212614	C00064	n/a
R-MMU-212614	Slc38a1	n/a
R-MMU-212642	C00064	n/a
R-MMU-212642	Slc38a2	n/a
R-MMU-212710	Egfr	n/a
R-MMU-212710	Hbegf	n/a
R-MMU-212710	Plcg1	n/a
R-MMU-2129357	Fbn1	n/a
R-MMU-2129357	Fbn2	n/a
R-MMU-2129357	Furin	n/a
R-MMU-2130194	Abi1	n/a
R-MMU-2130194	Abi2	n/a
R-MMU-2130194	Abl1	n/a
R-MMU-2130194	Baiap2	n/a
R-MMU-2130194	Brk1	n/a
R-MMU-2130194	C05981	n/a
R-MMU-2130194	Cyfip1	n/a
R-MMU-2130194	Cyfip2	n/a
R-MMU-2130194	Nckap1	n/a
R-MMU-2130194	Nckap1l	n/a
R-MMU-2130194	Rac1	n/a
R-MMU-2130194	Wasf1	n/a
R-MMU-2130194	Wasf2	n/a
R-MMU-2130194	Wasf3	n/a
R-MMU-2130349	4930486L24Rik	n/a
R-MMU-2130349	Ctsa	n/a
R-MMU-2130349	Ctsb	n/a
R-MMU-2130349	Ctsc	n/a
R-MMU-2130349	Ctsd	n/a
R-MMU-2130349	Ctsf	n/a
R-MMU-2130349	Ctsl	n/a
R-MMU-2130349	H2-Eb1	n/a
R-MMU-2130504	4930486L24Rik	n/a
R-MMU-2130504	Ctsa	n/a
R-MMU-2130504	Ctsb	n/a
R-MMU-2130504	Ctsc	n/a
R-MMU-2130504	Ctsd	n/a
R-MMU-2130504	Ctsf	n/a
R-MMU-2130504	Ctsl	n/a
R-MMU-2130504	H2-Eb1	n/a
R-MMU-2130641	Ap1b1	n/a
R-MMU-2130641	Ap1g1	n/a
R-MMU-2130641	Ap1m1	n/a
R-MMU-2130641	Ap1m2	n/a
R-MMU-2130641	Ap1s1	n/a
R-MMU-2130641	Ap1s2	n/a
R-MMU-2130641	Clta	n/a
R-MMU-2130641	Cltc	n/a
R-MMU-2130641	Dnm2	n/a
R-MMU-2130641	H2-Eb1	n/a
R-MMU-215526	C02165	n/a
R-MMU-215526	Cyp4f13	n/a
R-MMU-215526	Cyp4f16	n/a
R-MMU-215526	Cyp4f17	n/a
R-MMU-215526	Cyp4f39	n/a
R-MMU-2160851	Has2	n/a
R-MMU-2160851	Has3	n/a
R-MMU-2160892	Chp1	n/a
R-MMU-2160892	Hmmr	n/a
R-MMU-2160892	Hyal2	n/a
R-MMU-2160892	Slc9a1	n/a
R-MMU-2161187	Adal	n/a
R-MMU-2161526	Abcb1a	n/a
R-MMU-2161533	Abcg2	n/a
R-MMU-2161549	Akr1cl	n/a
R-MMU-2161549	C00427	n/a
R-MMU-2161614	Akr1cl	n/a
R-MMU-2161614	C00696	n/a
R-MMU-2161638	Ptgr2	n/a
R-MMU-2161651	Cbr1	n/a
R-MMU-2161660	C00051	n/a
R-MMU-2161660	C00427	n/a
R-MMU-2161660	Ptges	n/a
R-MMU-2161718	C00427	n/a
R-MMU-2161718	Fam213b	n/a
R-MMU-2161745	Cyp4f13	n/a
R-MMU-2161745	Cyp4f16	n/a
R-MMU-2161745	Cyp4f17	n/a
R-MMU-2161745	Cyp4f39	n/a
R-MMU-2161768	Alox5	n/a
R-MMU-2161768	Alox5ap	n/a
R-MMU-2161768	C00023	n/a
R-MMU-2161768	C00051	n/a
R-MMU-2161775	Alox12	n/a
R-MMU-2161775	C00023	n/a
R-MMU-2161775	C00909	n/a
R-MMU-2161791	C00051	n/a
R-MMU-2161791	C00127	n/a
R-MMU-2161791	Gpx1	n/a
R-MMU-2161791	Gpx4	n/a
R-MMU-2161792	Cyp4f13	n/a
R-MMU-2161792	Cyp4f16	n/a
R-MMU-2161792	Cyp4f17	n/a
R-MMU-2161792	Cyp4f39	n/a
R-MMU-2161794	Alox12	n/a
R-MMU-2161794	C00023	n/a
R-MMU-2161794	C00219	n/a
R-MMU-2161795	Cyp1a1	n/a
R-MMU-2161814	Cyp1a1	n/a
R-MMU-2161890	C00219	n/a
R-MMU-2161890	Cyp1a1	n/a
R-MMU-2161890	Cyp2j13	n/a
R-MMU-2161890	Cyp2j6	n/a
R-MMU-2161890	Cyp2j9	n/a
R-MMU-2161899	C00219	n/a
R-MMU-2161899	Cyp1a1	n/a
R-MMU-2161899	Cyp2j13	n/a
R-MMU-2161899	Cyp2j6	n/a
R-MMU-2161899	Cyp2j9	n/a
R-MMU-2161907	Alox5	n/a
R-MMU-2161907	Alox5ap	n/a
R-MMU-2161907	C00023	n/a
R-MMU-2161940	Cyp1a1	n/a
R-MMU-2161948	Alox12	n/a
R-MMU-2161948	C00023	n/a
R-MMU-2161948	C00219	n/a
R-MMU-2161951	C00219	n/a
R-MMU-2161951	Ptgs2	n/a
R-MMU-2161959	C00051	n/a
R-MMU-2161959	C00127	n/a
R-MMU-2161959	Gpx1	n/a
R-MMU-2161959	Gpx4	n/a
R-MMU-2161961	Ephx2	n/a
R-MMU-2161964	Alox12	n/a
R-MMU-2161964	Alox15	n/a
R-MMU-2161964	C00023	n/a
R-MMU-2161964	C00219	n/a
R-MMU-2162002	Alox15	n/a
R-MMU-2162002	C00023	n/a
R-MMU-2162002	C00219	n/a
R-MMU-2162019	Alox15	n/a
R-MMU-2162019	C00023	n/a
R-MMU-2162019	C00909	n/a
R-MMU-2162066	C00294	n/a
R-MMU-2162066	Nt5c2	n/a
R-MMU-2162186	Coq3	n/a
R-MMU-2162192	Coq2	n/a
R-MMU-2162193	Coq3	n/a
R-MMU-2162253	Pdss1	n/a
R-MMU-2162253	Pdss2	n/a
R-MMU-216723	Abca1	n/a
R-MMU-216757	Abca1	n/a
R-MMU-216806	Cpe	n/a
R-MMU-216806	Pcsk1	n/a
R-MMU-2168079	Arpp19	n/a
R-MMU-2168079	Mastl	n/a
R-MMU-216852	Kif5b	n/a
R-MMU-2168923	4930486L24Rik	n/a
R-MMU-2168923	Col18a1	n/a
R-MMU-2168923	Ctsb	n/a
R-MMU-2172678	C00023	n/a
R-MMU-2172678	C00026	n/a
R-MMU-2172678	C00042	n/a
R-MMU-2172678	H2afj	n/a
R-MMU-2172678	H2afv	n/a
R-MMU-2172678	H2afx	n/a
R-MMU-2172678	H2afz	n/a
R-MMU-2172678	Hist1h2ac	n/a
R-MMU-2172678	Hist1h2ba	n/a
R-MMU-2172678	Hist1h2bb	n/a
R-MMU-2172678	Hist1h2bc	n/a
R-MMU-2172678	Hist1h2bk	n/a
R-MMU-2172678	Hist1h4h	n/a
R-MMU-2172678	Hist2h2ac	n/a
R-MMU-2176475	Ccnc	n/a
R-MMU-2176475	Ccnk	n/a
R-MMU-2176475	Ccnt1	n/a
R-MMU-2176475	Ccnt2	n/a
R-MMU-2176475	Cdk8	n/a
R-MMU-2176475	Cdk9	n/a
R-MMU-2176475	Smad2	n/a
R-MMU-2176475	Smad3	n/a
R-MMU-2176475	Smad4	n/a
R-MMU-2179276	Smad2	n/a
R-MMU-2179276	Smad3	n/a
R-MMU-2179276	Smad4	n/a
R-MMU-2179276	Smurf2	n/a
R-MMU-2179407	Egfr	n/a
R-MMU-2179407	Grb2	n/a
R-MMU-2179407	Hbegf	n/a
R-MMU-2179407	Hras	n/a
R-MMU-2179407	Kras	n/a
R-MMU-2179407	Nras	n/a
R-MMU-2179407	Sos1	n/a
R-MMU-2179413	Prkca	n/a
R-MMU-2187325	C00153	n/a
R-MMU-2187325	Parp1	n/a
R-MMU-2187325	Smad2	n/a
R-MMU-2187325	Smad3	n/a
R-MMU-2187325	Smad4	n/a
R-MMU-2187368	Smad3	n/a
R-MMU-2187368	Stub1	n/a
R-MMU-2187401	Mtmr4	n/a
R-MMU-2187401	Smad2	n/a
R-MMU-2187401	Smad3	n/a
R-MMU-2193065	Adam10	n/a
R-MMU-2193065	Dll1	n/a
R-MMU-2193065	Notch2	n/a
R-MMU-2197698	C04637	n/a
R-MMU-2197698	Cdc42	n/a
R-MMU-2197698	Grb2	n/a
R-MMU-2197698	Nck1	n/a
R-MMU-2197698	Nckipsd	n/a
R-MMU-2197698	Ptk2	n/a
R-MMU-2197698	Was	n/a
R-MMU-2197698	Wasl	n/a
R-MMU-2197698	Wipf1	n/a
R-MMU-2197698	Wipf2	n/a
R-MMU-2197698	Wipf3	n/a
R-MMU-2213017	Ticam1	n/a
R-MMU-2213017	Traf3	n/a
R-MMU-2213200	4930486L24Rik	n/a
R-MMU-2213200	Col18a1	n/a
R-MMU-2213200	Ctsb	n/a
R-MMU-2213200	Ctsl	n/a
R-MMU-2214330	Bmp1	n/a
R-MMU-2214330	Col7a1	n/a
R-MMU-2214330	Tll1	n/a
R-MMU-2214351	Golga2	n/a
R-MMU-2214351	Gorasp1	n/a
R-MMU-2214351	Plk1	n/a
R-MMU-2214351	Rab1a	n/a
R-MMU-2214351	Rab1b	n/a
R-MMU-2267372	Itpk1	n/a
R-MMU-2294580	H2afj	n/a
R-MMU-2294580	H2afv	n/a
R-MMU-2294580	H2afx	n/a
R-MMU-2294580	H2afz	n/a
R-MMU-2294580	Hist1h2ac	n/a
R-MMU-2294580	Hist1h2ba	n/a
R-MMU-2294580	Hist1h2bb	n/a
R-MMU-2294580	Hist1h2bc	n/a
R-MMU-2294580	Hist1h2bk	n/a
R-MMU-2294580	Hist1h4h	n/a
R-MMU-2294580	Hist2h2ac	n/a
R-MMU-2294580	Ncapd3	n/a
R-MMU-2294580	Ncapg2	n/a
R-MMU-2294580	Ncaph2	n/a
R-MMU-2294580	Plk1	n/a
R-MMU-2294580	Smc2	n/a
R-MMU-2294580	Smc4	n/a
R-MMU-2309773	C00427	n/a
R-MMU-2309773	Ptgs2	n/a
R-MMU-2309787	Ptgs2	n/a
R-MMU-2316351	Calm1	n/a
R-MMU-2316351	Exoc1	n/a
R-MMU-2316351	Exoc2	n/a
R-MMU-2316351	Exoc3	n/a
R-MMU-2316351	Exoc4	n/a
R-MMU-2316351	Exoc5	n/a
R-MMU-2316351	Exoc7	n/a
R-MMU-2316351	Exoc8	n/a
R-MMU-2316351	Myh9	n/a
R-MMU-2316351	Myo1c	n/a
R-MMU-2316351	Myo5a	n/a
R-MMU-2316351	Rab10	n/a
R-MMU-2316351	Rab11a	n/a
R-MMU-2316351	Rab13	n/a
R-MMU-2316351	Rab14	n/a
R-MMU-2316351	Rab8a	n/a
R-MMU-2316351	Rac1	n/a
R-MMU-2316351	Rala	n/a
R-MMU-2316351	Rhoq	n/a
R-MMU-2316434	C04637	n/a
R-MMU-2316434	C05981	n/a
R-MMU-2316434	Cd80	n/a
R-MMU-2316434	Egfr	n/a
R-MMU-2316434	Erbb2	n/a
R-MMU-2316434	Erbb3	n/a
R-MMU-2316434	Fgf1	n/a
R-MMU-2316434	Fgf15	n/a
R-MMU-2316434	Fgf17	n/a
R-MMU-2316434	Fgf4	n/a
R-MMU-2316434	Fgf5	n/a
R-MMU-2316434	Fgfr1	n/a
R-MMU-2316434	Fgfr2	n/a
R-MMU-2316434	Frs2	n/a
R-MMU-2316434	Fyn	n/a
R-MMU-2316434	Gab1	n/a
R-MMU-2316434	Grb2	n/a
R-MMU-2316434	Hbegf	n/a
R-MMU-2316434	Il1rap	n/a
R-MMU-2316434	Irak1	n/a
R-MMU-2316434	Irak4	n/a
R-MMU-2316434	Irs1	n/a
R-MMU-2316434	Irs2	n/a
R-MMU-2316434	Kit	n/a
R-MMU-2316434	Kitl	n/a
R-MMU-2316434	Klb	n/a
R-MMU-2316434	Lck	n/a
R-MMU-2316434	Met	n/a
R-MMU-2316434	Myd88	n/a
R-MMU-2316434	Nrg4	n/a
R-MMU-2316434	Pdgfa	n/a
R-MMU-2316434	Pdgfb	n/a
R-MMU-2316434	Pdgfrb	n/a
R-MMU-2316434	Pik3ca	n/a
R-MMU-2316434	Pik3cb	n/a
R-MMU-2316434	Pik3cd	n/a
R-MMU-2316434	Pik3r1	n/a
R-MMU-2316434	Pik3r2	n/a
R-MMU-2316434	Pik3r3	n/a
R-MMU-2316434	Ptpn11	n/a
R-MMU-2316434	Rac1	n/a
R-MMU-2316434	Rac2	n/a
R-MMU-2316434	Rhog	n/a
R-MMU-2316434	Src	n/a
